male,height33,gwage33
1,68.110237,5.2307692
1,73.228348,7.5675673
1,71.653542,6.868
1,70.078743,6.6862745
1,70.472443,9.1316662
1,66.535431,6.5675673
1,65.748032,7.75
1,72.834648,4.8333335
1,27.952755,5.3333335
1,70.078743,5.1578946
1,70.472443,8.9142857
1,67.322838,2.8545454
1,68.110237,9
1,65.354332,4
1,70.078743,4.2833333
1,67.716537,8.75
1,70.866142,5.7142859
1,69.291336,9.1428576
1,74.409447,10.8
1,69.291336,135.55556
1,68.110237,5.5684848
1,67.716537,7.5555553
1,63.385826,4.1599998
1,72.047241,6.6666665
1,68.503937,5.090909
1,71.653542,4.0019999
1,70.866142,8.5714283
1,69.291336,13.428572
1,69.291336,8.5152006
1,72.834648,16.216217
1,69.685036,3.6666667
1,66.929131,5.4054055
1,68.897636,133.14285
1,75.196854,4.0526314
1,68.897636,10.5
1,72.047241,7.4920001
1,62.598427,5.5128207
1,64.960632,3.6923077
1,66.141731,7.25
1,72.047241,10
1,71.653542,9
1,68.503937,6.5789475
1,68.503937,4.5
1,68.110237,13.111111
1,72.047241,5.1063828
1,70.866142,4.4680853
1,69.291336,11.111111
1,69.685036,7.5999999
1,71.259842,4.9116278
1,71.259842,6
1,68.897636,18.857143
1,68.897636,7.8461537
1,68.897636,10.388889
1,71.653542,10.909714
1,68.897636,6.25
1,70.472443,5.7600002
1,70.472443,7.6923075
1,72.834648,9.9200001
1,66.929131,5.1136365
1,71.259842,41.860466
1,67.322838,6.563077
1,70.866142,9
1,73.228348,7.3846154
1,68.503937,6.5999999
1,72.047241,11.496
1,66.929131,4.7761192
1,66.929131,2.5625
1,72.047241,17.200001
1,66.535431,5.4545455
1,64.960632,19.39394
1,70.472443,8.8000002
1,64.960632,5.5
1,69.291336,3
1,68.110237,3.6666667
1,67.716537,6.1538463
1,64.960632,10.714286
1,67.716537,4.4444447
1,67.322838,5.6444445
1,68.503937,6
1,67.322838,10.909091
1,71.653542,4.1904764
1,70.472443,9.0810814
1,62.992126,6.0631576
1,65.354332,5.3589745
1,71.653542,4.1230769
1,70.866142,4.1999998
1,69.685036,13.5
1,66.535431,3.7777777
1,78.740158,6.4000001
1,74.803146,4.9846153
1,67.716537,9.405405
1,77.559052,4.8717947
1,70.472443,8.8888893
1,68.110237,7.6559997
1,67.322838,7.5227027
1,71.653542,8.454545
1,65.748032,9.9189186
1,69.291336,5.5
1,73.622047,4.2222223
1,75.196854,14.545455
1,72.834648,13.571428
1,72.440948,432.47568
1,66.929131,7.931818
1,68.897636,15.157895
1,68.110237,4.090909
1,70.078743,4.1025643
1,70.866142,5.125
1,69.685036,5
1,74.015747,8.1632652
1,62.598427,3.4000001
1,66.929131,6.3243241
1,70.866142,5.8536587
1,67.716537,5.3076925
1,70.078743,3.4285715
1,71.653542,6.5454545
1,71.653542,6.7894735
1,72.440948,5.3488374
1,70.078743,14.761905
1,66.929131,5.8163266
1,68.897636,3.9487178
1,68.897636,5.6756759
1,71.653542,14.341622
1,70.078743,10.08
1,71.653542,14.285714
1,66.929131,11.5
1,69.291336,9.594595
1,68.897636,4
1,66.535431,6.4935064
1,69.685036,8.9974995
1,69.291336,6.5789475
1,72.440948,18
1,68.110237,12.525
1,69.685036,5
1,67.322838,9
1,68.110237,9.7066669
1,66.929131,5.1282053
1,71.259842,9.2105265
1,32.677166,10.378378
1,68.897636,10.8
1,71.653542,4
1,70.472443,4.1666665
1,68.110237,9.1428576
1,72.834648,5.25
1,71.653542,13.617022
1,74.015747,8.2105265
1,67.716537,9.1000004
1,66.141731,6.3333335
1,69.291336,5.0192308
1,70.472443,8.4210529
1,72.047241,3.25
1,70.472443,4.4047618
1,68.503937,10
1,67.716537,4.2857141
1,74.015747,8.3999996
1,62.598427,4
1,69.291336,8.1168003
1,71.653542,8.8800001
1,71.653542,15
1,68.503937,4
1,66.535431,5.2272725
1,70.472443,10.5
1,65.748032,7
1,70.078743,6.1538463
1,72.834648,12.083333
1,69.685036,4.8909092
1,64.173225,7.625
1,72.047241,10.153846
1,66.141731,8.0832005
1,74.015747,8.347826
1,68.110237,11.290322
1,68.503937,131.94444
1,70.866142,6.5454545
1,72.834648,6.7692308
1,69.291336,7.1428571
1,76.377953,12.222222
1,70.078743,6.25
1,74.015747,4.8000002
1,70.078743,6.5306125
1,72.047241,8.333333
1,72.047241,10.042106
1,72.047241,11.307693
1,72.047241,24
1,69.685036,3.4615386
1,68.897636,8.9189186
1,66.929131,5.8800001
1,67.322838,9
1,64.566933,74.666664
1,69.291336,8.6486483
1,69.685036,9.2631578
1,65.748032,5.3846154
1,70.078743,4.8000002
1,69.291336,5.6153846
1,70.472443,5
1,72.834648,3
1,70.472443,6.5099998
1,68.503937,5
1,63.385826,7
1,72.834648,2.8
1,72.440948,5.0594592
1,70.078743,4.5
1,71.259842,7.5555553
1,67.322838,5.7600002
1,74.015747,9.1428576
1,69.685036,8.8999996
1,68.897636,5.3488374
1,69.291336,7.826087
1,63.779526,4.5238094
1,71.259842,5.6410255
1,69.685036,5.7894735
1,68.503937,9
1,68.897636,10.8
1,72.834648,9.6000004
1,72.834648,13.888889
1,74.015747,10.971429
1,68.110237,7.9361906
1,66.535431,7.5
1,65.748032,6.2702703
1,72.047241,3.891892
1,67.716537,5.04
1,75.590553,4.8648648
1,69.291336,5.5625
1,69.685036,7.6378379
1,70.472443,11.707317
1,68.897636,3.5897436
1,69.685036,6.7567568
1,70.078743,3.6666667
1,66.141731,7
1,67.716537,2.0520833
1,67.716537,5.8333335
1,70.078743,11.351352
1,73.228348,9.4594593
1,72.834648,6.8421054
1,71.259842,4.8958335
1,72.047241,11.112888
1,68.503937,9.9428568
1,70.472443,8.9473686
1,70.078743,5.9259257
1,66.535431,5.4523811
1,69.291336,8.5714283
1,70.078743,5.3333335
1,64.566933,3.5641026
1,68.897636,6.7567568
1,70.078743,3.5439999
1,72.440948,6.7567568
1,69.291336,7.4000001
1,33.070866,6.6666665
1,67.322838,8.9189186
1,73.622047,8.8888893
1,22.440945,3.575
1,68.110237,7.3684211
1,70.866142,8
1,73.622047,19.722221
1,64.566933,5.4736843
1,68.110237,7.4864864
1,68.110237,6.7261539
1,70.472443,8
1,66.929131,3.5641026
1,69.291336,10.88
1,73.228348,8.5021276
1,68.897636,18
1,68.503937,12.432432
1,67.716537,8.638298
1,70.078743,10.2
1,68.503937,9.4594593
1,67.322838,4.4000001
1,68.503937,5.060606
1,64.960632,11.111111
1,71.653542,1.45
1,69.291336,8.9189186
1,71.259842,10.65
1,69.685036,4.5945945
1,69.291336,3.3571429
1,70.078743,4.9736843
1,75.196854,3.4615386
1,29.527559,5.9459457
1,73.228348,4.9729729
1,69.685036,5.3513513
1,63.385826,4.0810809
1,64.566933,8.1081085
1,77.952759,9
1,68.503937,5.1999998
1,71.259842,4.3396225
1,67.716537,4.638298
1,70.472443,5.9428573
1,64.566933,5.2820511
1,74.803146,12
1,68.897636,5.9189191
1,69.291336,4.3200002
1,68.503937,4.0540543
1,70.866142,10.526316
1,70.078743,3.9574468
1,69.291336,14.502856
1,68.897636,5.5542855
1,71.653542,8
1,68.110237,13.829787
1,69.685036,7.1794872
1,68.110237,7.3491898
1,67.322838,10.666667
1,72.834648,7.1111112
1,69.291336,4.5901637
1,66.929131,5.8974357
1,69.291336,5.3090911
1,69.685036,4.4871793
1,68.503937,6.4864864
1,66.535431,8.139535
1,71.653542,8.8888893
1,72.047241,7.1999998
1,70.078743,14.054054
1,67.716537,3.8461537
1,70.078743,2.5999999
1,64.173225,5.3076925
1,70.078743,13
1,66.141731,6.9444447
1,74.015747,5.2345943
1,71.259842,8.5714283
1,72.834648,19.272728
1,68.110237,5.6603775
1,67.716537,6.5
1,72.047241,7.1428571
1,74.803146,8.2222223
1,74.015747,7.5
1,69.685036,6
1,70.078743,6.3499999
1,74.015747,3.6571429
1,75.196854,86.486488
1,74.803146,10.8
1,70.472443,4.8780489
1,72.440948,7.6744184
1,69.685036,3.9285715
1,72.047241,3.9555554
1,75.196854,9.2307692
1,70.078743,12.820513
1,66.929131,5.1999998
1,65.748032,4.4871793
1,68.110237,6.5476189
1,71.259842,9.333333
1,65.748032,5.8536587
1,69.685036,8.3146667
1,66.535431,6.8072724
1,70.078743,12.5
1,66.535431,6.7605634
1,68.897636,5.0952382
1,68.110237,2
1,68.110237,3.1219511
1,69.685036,7.8947368
1,67.716537,6.1428571
1,67.716537,4.2857141
1,69.685036,8.2051287
1,67.716537,10.2
1,74.015747,9.583333
1,65.354332,10.666667
1,68.110237,6.6666665
1,65.354332,7.7179489
1,67.322838,3.9160001
1,68.897636,15.416667
1,71.259842,7.5518923
1,66.929131,2.9767442
1,71.653542,4.7435899
1,66.141731,7
1,25.19685,7.1794872
1,70.866142,11.25
1,70.078743,15.2
1,65.354332,78
1,70.078743,7.1351352
1,69.685036,4.8863635
1,66.929131,7.6190476
1,33.858269,9.2307692
1,69.291336,7.6666665
1,72.047241,4.3589745
1,68.110237,6.2222223
1,70.472443,7.6923075
1,68.110237,6.6162162
1,70.866142,5.5999999
1,66.929131,3.1914895
1,67.322838,5
1,68.503937,6.4250002
1,70.866142,7.8810811
1,72.047241,8.3999996
1,70.866142,9
1,67.716537,10.153846
1,65.748032,6.6241026
1,66.929131,9.6000004
1,73.622047,3.9069767
1,71.653542,8.4210529
1,71.653542,6.2162161
1,66.929131,6.3200002
1,68.897636,9.2307692
1,68.110237,7.3513513
1,74.803146,2.5
1,66.929131,11.333333
1,70.866142,6
1,68.897636,8.1081085
1,72.047241,3.7209303
1,64.960632,4.8499999
1,66.535431,3.4102564
1,69.685036,4.25
1,70.866142,5.1282053
1,69.685036,8.4888887
1,64.960632,10.6
1,66.141731,5.1282053
1,74.803146,8.6486483
1,71.259842,10.998
1,70.078743,.16666667
1,67.322838,8.7179489
1,73.228348,6.25
1,71.259842,5.75
1,69.291336,12
1,69.685036,6.6999998
1,71.653542,11
1,72.047241,3.3333333
1,71.259842,4.2307692
1,71.259842,5
1,66.535431,4
1,69.291336,8.1081085
1,71.259842,4.8974357
1,70.078743,9.1999998
1,66.535431,3.9285715
1,69.291336,11.351352
1,70.078743,5.909091
1,70.472443,12.363636
1,73.622047,10.357142
1,68.503937,12.5
1,67.716537,9.7297297
1,68.110237,12.888889
1,70.078743,9.7297297
1,69.291336,6.4864864
1,64.960632,5.4000001
1,70.078743,2.2222223
1,68.897636,4.5749998
1,70.866142,8.125
1,72.834648,3.3333333
1,70.866142,8.4444447
1,66.929131,4.7416215
1,68.110237,5.9459457
1,71.653542,8.5714283
1,66.535431,10.666667
1,69.685036,4.5538464
1,66.929131,5.1827025
1,71.259842,5.2750001
1,78.346458,9.3000002
1,67.322838,9.375
1,72.047241,3.5999999
1,69.291336,11.085714
1,70.472443,5.3658538
1,69.685036,10.285714
1,70.866142,8.625
1,68.110237,7
1,68.897636,8
1,75.196854,2.7777777
1,74.015747,5.1500001
1,68.503937,11.2
1,72.834648,5.6842103
1,65.748032,10.56
1,72.047241,6.521739
1,70.078743,5.5897436
1,70.078743,11.2
1,61.811024,8.9189186
1,70.866142,66.428574
1,66.929131,4.8717947
1,68.110237,3
1,70.078743,405.66037
1,70.078743,8.2051287
1,69.291336,7.7837839
1,66.141731,2.9166667
1,66.141731,5.8064518
1,70.078743,4.4444447
1,64.566933,7.6363635
1,71.259842,4.9189191
1,66.535431,6.2857141
1,68.897636,21.621622
1,72.047241,5
1,71.653542,11.857142
1,67.716537,5.6666665
1,68.503937,5.8461537
1,69.685036,4
1,72.440948,4.6363635
1,69.291336,14.189189
1,72.834648,14.594595
1,70.472443,4.8417392
1,70.078743,5.652174
1,70.078743,4
1,70.078743,5.3488374
1,69.291336,4.2800002
1,72.047241,8
1,69.685036,6.6666665
1,68.897636,4.4897957
1,66.929131,4.1282053
1,70.472443,5.5135136
1,70.078743,3.5897436
1,72.440948,4.4000001
1,69.685036,5.3684211
1,70.866142,7.1794872
1,68.897636,9.1428576
1,68.503937,10.56
1,72.834648,4
1,73.228348,9.405405
1,70.472443,4.5714288
1,73.228348,10.848001
1,68.110237,6.2162161
1,69.291336,8.3058825
1,64.173225,3.875
1,73.622047,3.8333333
1,65.354332,5.875
1,69.685036,15.350667
1,64.960632,3.5
1,68.110237,7.8947368
1,66.141731,3.7692308
1,70.078743,10.833333
1,66.141731,5.111351
1,65.748032,5.1282053
1,74.015747,3.5576923
1,70.866142,16.27907
1,69.291336,4.4615383
1,68.503937,3.375
1,67.716537,4.2307692
1,72.047241,5.9459457
1,67.716537,7.5
1,72.047241,3.9682539
1,66.141731,3.1025641
1,68.110237,7
1,74.015747,6.7948718
1,64.960632,12.5
1,70.472443,4.3200002
1,74.409447,8.1132078
1,70.866142,8.333333
1,69.685036,8.727273
1,72.834648,5.1025643
1,68.110237,6.1139998
1,65.748032,2.75
1,70.866142,10.857142
1,68.897636,4
1,65.748032,7.1111112
1,71.259842,7.1428571
1,69.291336,7.2222223
1,72.440948,11.891891
1,67.322838,5.4285712
1,68.503937,3.8636363
1,75.196854,9.333333
1,68.897636,8.2610531
1,66.929131,5.8139534
1,68.897636,3.4166667
1,68.897636,4.1794872
1,72.047241,7.2972975
1,67.716537,6.8421054
1,70.866142,7.6923075
1,68.503937,3.5326087
1,70.472443,10.897436
1,68.503937,10.131707
1,68.110237,9
1,68.897636,8.1499996
1,69.685036,8.333333
1,68.503937,6
1,72.440948,7.75
1,68.897636,11.282051
1,67.322838,7.2727275
1,70.078743,4.7435899
1,70.866142,4.4444447
1,68.110237,11.111111
1,70.078743,5.4545455
1,65.354332,8.8421049
1,70.078743,8.4210529
1,73.622047,12
1,73.228348,7.2307692
1,70.866142,9.1836739
1,72.834648,8.1632433
1,77.559052,20
1,71.653542,8.1999998
1,68.503937,11.111111
1,73.228348,10.526316
1,72.440948,6.6666665
1,70.078743,6.8421054
1,72.047241,7.1794872
1,72.834648,13.5
1,66.141731,7.2413793
1,66.929131,4.7826085
1,66.141731,8.1081085
1,64.960632,4.98
1,64.173225,6.4250002
1,70.078743,11.2
1,73.228348,6.4473686
1,71.653542,4.2666669
1,64.960632,5.1048651
1,72.834648,9.7297297
1,70.078743,16.864864
1,65.354332,5.3333335
1,72.047241,3.6170213
1,68.110237,8.1081085
1,69.291336,12.266666
1,69.685036,8.2800007
1,65.354332,4.5454545
1,74.409447,8.2222223
1,70.078743,5.3189192
1,70.866142,9.8378382
1,71.259842,16.5
1,67.716537,5.1428571
1,72.440948,10.666667
1,73.228348,5.1282053
1,66.535431,5.1794872
1,65.748032,3.0769231
1,69.291336,10.4
1,69.291336,9.7297297
1,63.779526,4.3076925
1,72.440948,7.6363635
1,66.535431,7.8000002
1,67.716537,8.0555553
1,66.141731,6.9047618
1,68.110237,6.6271186
1,74.015747,20
1,70.866142,10.374
1,66.929131,5.818182
1,69.291336,14.054054
1,74.015747,6
1,72.834648,65.14286
1,70.866142,6.2790699
1,65.354332,7.8947368
1,66.929131,5.9523811
1,66.929131,6.1538463
1,68.503937,2.5
1,74.409447,42.162163
1,73.622047,4
1,67.322838,3.025641
1,72.440948,10.347907
1,71.259842,5.8974357
1,72.440948,6
1,69.685036,6.7199998
1,72.047241,15
1,66.535431,4.7368422
1,68.110237,5.7692308
1,69.291336,7.5
1,73.622047,7.1428571
1,69.291336,5.75
1,67.322838,4.9250002
1,72.047241,6.4864864
1,70.078743,4.810811
1,70.472443,8.8000002
1,69.291336,9.1428576
1,68.503937,4.8936172
1,68.897636,4.1025643
1,67.322838,11.84
1,70.866142,6.0714288
1,71.653542,11.25
1,65.354332,.46808511
1,67.716537,13.333333
1,69.291336,6.7567568
1,66.141731,5.1282053
1,72.047241,6.8029094
1,70.866142,4.4444447
1,66.535431,4.3421054
1,70.078743,4.75
1,67.716537,6.3076925
1,68.110237,6.7272725
1,68.897636,5.5897436
1,68.897636,5.1111112
1,68.897636,7.1999998
1,68.503937,4.4102564
1,72.047241,6.6181817
1,64.960632,6.6486487
1,68.110237,7.4615383
1,70.078743,5.681818
1,66.929131,2.7272727
1,68.897636,10.705882
1,72.440948,8.1599998
1,71.653542,8.7567568
1,74.803146,5.0476189
1,75.196854,15.36
1,69.685036,9
1,72.440948,5.9210525
1,64.960632,5.75
1,63.385826,8.9189186
1,69.685036,8.521739
1,65.354332,5.875
1,70.472443,5.090909
1,70.078743,6.9210525
1,68.897636,6.5384617
1,69.685036,3.2564104
1,72.047241,9
1,72.047241,6.2162161
1,67.716537,5.5555553
1,72.834648,15
1,71.259842,4.5833335
1,72.440948,9.594595
1,67.322838,6.0869565
1,66.141731,3.4000001
1,72.047241,7.8947368
1,72.834648,7.5555553
1,72.834648,5.5005407
1,66.929131,10.571428
1,75.196854,10.666667
1,69.685036,10
1,65.748032,5.3000002
1,73.228348,8.8888893
1,71.259842,4.8205128
1,68.503937,8.8571424
1,70.472443,6.9047618
1,71.653542,7.4489794
1,66.141731,6.7105265
1,70.472443,6.8000002
1,68.503937,4.1666665
1,68.110237,7.4331431
1,66.141731,7.5
1,70.866142,5.5999999
1,68.897636,11.538462
1,69.291336,9.9804878
1,68.110237,6.5595236
1,70.078743,10.222222
1,68.503937,8.4290915
1,74.015747,5.1020408
1,72.047241,5.1282053
1,68.110237,5.6410255
1,68.110237,4.7249999
1,68.503937,5.2894735
1,54.724411,9.2105265
1,69.685036,16.444445
1,69.685036,9.7222223
1,70.866142,7.6363635
1,72.440948,8.8887272
1,64.960632,6.2162161
1,72.440948,11.027027
1,67.322838,6.75
1,69.291336,5.5555553
1,74.409447,10.666667
1,69.291336,17.777779
1,70.866142,5.5555553
1,68.897636,8.333333
1,68.110237,5.2800002
1,69.685036,3.3333333
1,71.259842,4.8000002
1,72.440948,8.9285717
1,68.110237,2.6040001
1,68.897636,8.3783779
1,72.834648,5.2564101
1,70.866142,5.4545455
1,74.803146,8.5526314
1,73.622047,6.8172975
1,70.078743,7.5
1,72.440948,5.6756759
1,72.047241,6.0320001
1,68.897636,3.9189188
1,68.897636,7.6666665
1,70.078743,7.7777777
1,74.015747,3.625
1,72.047241,6.1351352
1,68.897636,6.3157897
1,70.866142,4.5
1,68.110237,7.8378377
1,67.322838,8.1500006
1,69.685036,8.9285717
1,73.622047,6.4102564
1,70.078743,7.3684211
1,69.291336,7.0454545
1,67.322838,7.5
1,71.653542,4.4444447
1,68.503937,5.8333335
1,66.929131,5.2740002
1,64.960632,5.7297297
1,71.653542,6.25
1,69.291336,4.5454545
1,71.259842,12.5
1,70.078743,6.0416665
1,69.291336,11.019428
1,68.110237,2.7368422
1,72.047241,10.105263
1,65.354332,3.625
1,66.929131,5.1351352
1,72.047241,7.1664
1,63.779526,2.9605262
1,72.047241,65.789474
1,68.897636,5.909091
1,68.503937,12
1,71.653542,5.6999998
1,67.716537,7.6190476
1,68.110237,6.818182
1,74.015747,7.6799998
1,68.897636,9.3999996
1,69.685036,5.7567568
1,68.503937,5.0769229
1,76.771652,10.285714
1,71.653542,10.534055
1,70.866142,83.545944
1,68.897636,6.0512819
1,67.716537,6.6206899
1,70.078743,4.7619047
1,69.291336,7.2105265
1,64.173225,4.1379309
1,72.047241,4.2666669
1,68.110237,8
1,71.653542,12.72
1,71.653542,3.5476191
1,71.259842,15.833333
1,71.259842,5.6410255
1,68.503937,8
1,68.110237,6.25
1,76.771652,8.5714283
1,72.834648,11.4
1,73.228348,12.972973
1,71.653542,6.8923073
1,70.078743,7
1,72.834648,4.6315789
1,69.685036,5.4605265
1,70.078743,5.8378377
1,68.503937,6
1,68.897636,8.8000002
1,67.716537,11.2
1,70.472443,8.75
1,72.834648,7.4594593
1,69.685036,17.142857
1,65.354332,4.6118917
1,67.322838,5.0302701
1,68.897636,5.8378377
1,68.503937,4.8947368
1,72.047241,7.1428571
1,74.015747,7.75
1,67.716537,9.6000004
1,70.078743,4.3200002
1,63.779526,3.3181818
1,69.291336,6.9476919
1,70.472443,6.5504999
1,72.440948,6.1403508
1,69.291336,8.4210529
1,67.716537,5.52
1,70.078743,10.105263
1,74.803146,7.1999998
1,68.503937,3.75
1,71.653542,14.222222
1,66.535431,3.627907
1,71.259842,7.6923075
1,68.110237,6.4989476
1,72.440948,11.282051
1,69.685036,4.375
1,66.141731,6.5
1,69.685036,13.043478
1,68.503937,5
1,67.322838,4.8888888
1,70.078743,6.2307692
1,73.228348,6.2857141
1,67.322838,6.6666665
1,70.078743,7.3548388
1,65.354332,7.5999999
1,69.291336,13.263158
1,72.440948,6.5789475
1,66.535431,5.1282053
1,68.897636,8.75
1,64.566933,4.4791665
1,63.385826,3.2820513
1,68.110237,6
1,68.897636,7.6595745
1,69.685036,4.2125001
1,67.716537,7.1698112
1,68.503937,5.185185
1,71.653542,16.450001
1,70.078743,4.6511626
1,70.078743,13.142858
1,68.897636,5.5138459
1,68.503937,4.1666665
1,68.503937,8.8421049
1,70.472443,11.5
1,71.653542,14.545455
1,70.866142,4.6153846
1,71.259842,3.9024391
1,70.866142,6
1,68.897636,3.974359
1,70.866142,15.111111
1,65.748032,5.108108
1,70.472443,11.055
1,64.173225,8.0432434
1,72.047241,11.2
1,71.259842,6.4000001
1,71.259842,10.833333
1,70.472443,4.6666665
1,71.653542,4.680851
1,69.291336,6.0750003
1,67.322838,4.6153846
1,70.078743,5.7726316
1,69.685036,7.6500001
1,71.259842,5
1,69.291336,5
1,72.047241,4.0475674
1,68.897636,6.3249998
1,68.110237,7.0833335
1,68.503937,5.1282053
1,32.283466,10.756757
1,71.653542,8.9473686
1,68.503937,7.4324327
1,69.291336,9.0810814
1,64.173225,.40000001
1,67.716537,6.6666665
1,72.047241,2.5799999
1,67.322838,9.2307692
1,72.834648,3.7948718
1,69.685036,4.6702704
1,66.141731,5.7142859
1,66.929131,6.8000002
1,64.566933,5.5555553
1,66.929131,3.7674417
1,65.748032,8.3999996
1,68.110237,4.1999998
1,74.409447,4
1,70.866142,1.3
1,72.440948,5.0749998
1,70.866142,9.6068001
1,65.354332,10.526316
1,67.716537,5
1,64.960632,5.8974357
1,70.866142,4.5
1,64.566933,9.166667
1,67.716537,4.8000002
1,65.748032,76.199997
1,74.803146,3
1,65.748032,5.1282053
1,69.685036,8
1,65.354332,6.2459998
1,62.992126,3.8636363
1,69.291336,8.7219515
1,70.866142,7.5
1,65.354332,8.8815794
1,67.322838,9
1,67.322838,10.285714
1,70.078743,4.2857141
1,69.291336,8
1,29.527559,4.8000002
1,70.078743,7.870769
1,68.110237,5.9076924
1,68.503937,9.8378382
1,34.251968,10.5
1,68.110237,8.181818
1,72.047241,6
1,64.960632,5.4545455
1,70.078743,5.5111113
1,70.078743,5
1,71.259842,6.6666665
1,71.653542,4.0238094
1,68.110237,9.4736843
1,67.716537,8.9473686
1,66.535431,3
1,67.322838,5.3846154
1,70.078743,10
1,66.929131,3.2820513
1,66.929131,8.2105265
1,72.047241,8.4499998
1,71.259842,5.9459457
1,67.716537,8
1,66.141731,3.6585367
1,69.685036,11.5
1,69.291336,5.1428571
1,67.716537,7.1153846
1,72.440948,12.162162
1,67.716537,10.571428
1,71.653542,5.2619047
1,69.291336,3.234375
1,70.078743,2.7636364
1,68.503937,2.5999999
1,70.866142,6.5476189
1,70.866142,10.285714
1,71.259842,7
1,73.228348,10.910285
1,68.110237,5.375
1,67.716537,5.0512819
1,70.078743,10.378378
1,67.716537,4.9484534
1,33.070866,7.7777777
1,69.291336,6
1,70.866142,3.8
1,66.929131,13.513514
1,69.685036,6.5789475
1,67.322838,6.5263157
1,77.165352,82.909088
1,71.653542,6.1666665
1,63.779526,5
1,71.259842,3.6720002
1,65.748032,5.5
1,66.535431,8
1,71.653542,9.375
1,68.897636,5.9459457
1,66.141731,13.44
1,77.559052,5.4000001
1,66.141731,5.1282053
1,76.377953,7.7142859
1,68.110237,8.1081085
1,70.866142,9.5555553
1,70.866142,7.5555553
1,70.866142,4.909091
1,69.291336,10.952381
1,73.228348,9.6000004
1,69.291336,7.1794872
1,71.653542,15.148718
1,72.047241,11.108571
1,67.322838,13
1,69.291336,10.810811
1,69.685036,4
1,72.834648,8.1081085
1,66.929131,6.1714287
1,68.110237,4.7105265
1,69.291336,11
1,70.078743,7.1999998
1,69.291336,12.266666
1,68.897636,4.3783784
1,68.897636,11.2
1,69.291336,3.8461537
1,69.685036,8.7567568
1,72.047241,10.2
1,66.141731,8.4324322
1,70.472443,5.7249999
1,62.992126,5.3589745
1,68.110237,7.2275004
1,67.322838,2.6666667
1,70.078743,4.2553191
1,71.259842,7.1052632
1,65.354332,2.6666667
1,66.535431,6.1999998
1,70.866142,2.7777777
1,72.440948,4.0833335
1,66.535431,5.625
1,64.173225,7.2839999
1,70.472443,6.0526314
1,70.866142,5.6999998
1,72.047241,4.8937502
1,69.291336,3.2857144
1,68.897636,4.1025643
1,70.078743,4.2368422
1,68.897636,7.1794872
1,73.228348,6.2857141
1,67.716537,8.2857141
1,72.440948,9.0925713
1,72.834648,9.5238094
1,65.748032,8.4324322
1,66.535431,7.7083335
1,69.685036,9.2857141
1,70.078743,27.5
1,67.716537,5.6410255
1,68.503937,6.2307692
1,70.472443,8.6399994
1,65.748032,7.2631578
1,74.803146,11.135715
1,65.354332,6.2399998
1,68.110237,6.8442855
1,71.653542,10.227273
1,70.866142,14.166667
1,71.259842,8.7959995
1,67.322838,5.1538463
1,72.047241,4.75
1,68.897636,7.5
1,64.566933,7.7837839
1,72.834648,74.400002
1,72.047241,6.336
1,73.228348,8
1,70.866142,8.1578951
1,68.897636,11.707317
1,75.984253,12.888889
1,68.110237,571.59998
1,67.322838,9.7368422
1,66.535431,5.189189
1,72.047241,9.333333
1,67.716537,9.9921951
1,67.716537,6.4102564
1,74.409447,6.5
1,71.653542,6.1224489
1,74.015747,8
1,68.897636,10.157895
1,75.984253,9.6000004
1,67.322838,9.189189
1,66.929131,10.666667
1,70.866142,5.4166665
1,73.622047,5.4166665
1,71.259842,11.52
1,72.047241,2.7
1,72.834648,11.555555
1,71.259842,12.4
1,64.566933,3.3
1,72.834648,8.0952377
1,72.440948,11.5
1,64.960632,4.1119046
1,74.015747,3.3333333
1,70.866142,5.2222223
1,69.291336,60
1,72.440948,4.3333335
1,68.897636,3.9852631
1,68.897636,12
1,68.897636,6.7272725
1,70.078743,5.8378377
1,66.929131,5.8974357
1,70.866142,7.4000001
1,65.748032,4.4444447
1,66.929131,7.9487181
1,70.866142,5.6410255
1,70.078743,5.0926318
1,72.047241,7.5
1,67.716537,6.5
1,66.929131,12.571428
1,70.472443,3.6666667
1,70.472443,5.7142859
1,64.566933,3.0128205
1,70.078743,7.6086955
1,64.566933,7.6315789
1,70.866142,10.461538
1,68.897636,11
1,72.047241,13.896001
1,67.716537,4.4000001
1,72.047241,9.7777777
1,74.803146,5.8510637
1,69.685036,6.2600002
1,68.897636,6.4102564
1,70.078743,11.5
1,64.173225,6.4210525
1,70.078743,8.3999996
1,68.503937,5.185185
1,72.047241,5.6410255
1,70.472443,12.972973
1,68.503937,9.3023252
1,32.677166,6.6666665
1,70.866142,5.3684211
1,67.716537,8.2051287
1,67.322838,10.736842
1,70.866142,8.75
1,71.653542,10.666667
1,72.834648,11
1,70.078743,4.7142859
1,73.228348,11.627907
1,64.960632,9.189189
1,66.929131,7.1999998
1,69.291336,3.9000001
1,72.834648,13.818182
1,65.748032,4.625
1,64.960632,3.5999999
1,64.173225,5
1,69.685036,3.5294118
1,69.685036,12
1,70.866142,7.6923075
1,71.653542,12.820513
1,69.685036,4.7826085
1,69.291336,6.0416665
1,67.322838,8.1025639
1,74.015747,5.9523811
1,68.110237,6
1,70.472443,4.4642859
1,68.110237,10.666667
1,70.078743,6
1,62.992126,3.2142856
1,74.015747,5.0980392
1,68.897636,10.511364
1,68.897636,8.125
1,68.110237,3.3823528
1,66.535431,5.8139534
1,70.078743,4.25
1,64.960632,6.1333332
